index,tag1,tag2,tag3,tag4,tag5,article
41,公民,关于宣告失踪、宣告死亡问题,,,,人民法院审理宣告失踪的案件，比照民事诉讼法(试行)规定的特别程序进行。人民法院审理宣告失踪的案件，应当查清被申请宣告失踪人的财产，指定临时管理人或者采取诉讼保全措施，发出寻找失踪人的公告。公告期间为半年。公告期间届满，人民法院根据被宣告失踪人失踪的事实是否得到确认，作出宣告失踪的判决或者终结审理的裁定。如果判决宣告为失踪人，应当同时指定失踪人的财产代管人。
42,公民,关于宣告失踪、宣告死亡问题,,,,失踪人的财产代管人以无力履行代管职责，申请变更代管人的，人民法院比照特别程序进行审理。
43,公民,关于宣告失踪、宣告死亡问题,,,,失踪人的财产代管人不履行代管职责或者侵犯失踪人财产权益的，失踪人的利害关系人可以向人民法院请求财产代管人承担民事责任。如果同时申请人民法院变更财产代管人的，变更之诉比照特别程序单独审理。
44,公民,关于宣告失踪、宣告死亡问题,,,,被宣告死亡的人，判决宣告之日为其死亡的日期。判决书除发给申请人外，还应当在被宣告死亡的人住所地和人民法院所在地公告。
45,公民,关于宣告失踪、宣告死亡问题,,,,被宣告死亡和自然死亡的时间不一致的，被宣告死亡所引起的法律后果仍然有效，但自然死亡前实施的民事法律行为与被宣告死亡引起的法律后果相抵触的，则以其实施的民事法律行为为准。
46,公民,关于宣告失踪、宣告死亡问题,,,,被宣告死亡的人与配偶的婚姻关系，自死亡宣告之日起消灭。死亡宣告被人民法院撤销，如果其配偶尚未再婚的，夫妻关系从撤销死亡宣告之日起自行恢复;如果其配偶再婚后又离婚或者再婚后配偶又死亡的，则不得认定夫妻关系自行恢复。
47,公民,关于宣告失踪、宣告死亡问题,,,,被宣告死亡的人在被宣告死亡期间，其子女被他人依法收养，被宣告?死亡的人在死亡宣告被撤销后，仅以未经本人同意而主张收养关系无效的，一般不应准许，但收养人和被收养人同意的除外。
48,公民,关于宣告失踪、宣告死亡问题,,,,利害关系人隐瞒真实情况使他人被宣告死亡而取得其财产的，除应返还原物及孳息外，还应对造成的损失予以赔偿。
49,公民,关于宣告失踪、宣告死亡问题,,,,被撤销死亡宣告的人请求返还财产，其原物已被第三人合法取得的，第三人可不予返还。但依继承法取得原物的公民或者组织，应当返还原物或者给予适当补偿。
50,公民,关于个体工商户、农村承包经营户、个人合伙问题,,,,起字号的个体工商户，在民事诉讼中，应以营业执照登记的户主(业?主)为诉讼当事人，在诉讼文书中注明系某字号的户主。
51,公民,关于个体工商户、农村承包经营户、个人合伙问题,,,,以公民个人名义申请登记的个体工商户和个人承包的农村承包经营户，用家庭共有财产投资，或者收益的主要部分供家庭成员享用的，其债务应以家庭共有财产清偿。
52,公民,关于个体工商户、农村承包经营户、个人合伙问题,,,,在夫妻关系存续期间，一方从事个体经营或者承包经营的，其收入为夫妻共有财产，债务亦应以夫妻共有财产清偿。
53,公民,关于个体工商户、农村承包经营户、个人合伙问题,,,,个体工商户、农村承包经营户的债务，如以其家庭共有财产承担责任时，应当保留家庭成员的生活必需品和必要的生产工具。
54,公民,关于个体工商户、农村承包经营户、个人合伙问题,,,,起字号的个人合伙，在民事诉讼中，应当以依法核准登记的字号为诉讼当事人，并由合伙负责人为诉讼代表人。合伙负责人的诉讼行为，对全体合伙人发生法律效力。
55,公民,关于个体工商户、农村承包经营户、个人合伙问题,,,,未起字号的个人合伙，合伙人在民事诉讼中为共同诉讼人。合伙人人数众多的，可以推举诉讼代表人参加诉讼。诉讼代表人的诉讼行为，对全体合伙人发生法律效力。推举诉讼代表人，应当办理书面手续。
56,公民,关于个体工商户、农村承包经营户、个人合伙问题,,,,公民按照协议提供资金或者实物，并约定参与合伙盈余分配，但不参与合伙经营、劳动的，或者提供技术性劳务而不提供资金、实物，但约定参与盈余分配的，视为合伙人。
57,公民,关于个体工商户、农村承包经营户、个人合伙问题,,,,全体合伙人对合伙经营的亏损额，对外应当负连带责任;对内则应按照协议约定的债务承担比例或者出资比例分担;协议未规定债务承担比例或者出资比例的，可以按照约定的或者实际的盈余分配比例承担。但是对造成合伙经营亏损有过错的合伙人，应当根据其过错程度相应的多承担责任。
58,公民,关于个体工商户、农村承包经营户、个人合伙问题,,,,只提供技术性劳务，不提供资金、实物的合伙人，对于合伙经营的亏损额，对外也应当承担连带责任;对内则应当按照协议约定的债务承担比例或者技术性劳务折抵的出资比例承担;协议未规定债务承担比例或者出资比例的，可以按照约定的或者合伙人实际的盈余分配比例承担;没有盈余分配比例的，按照其余合伙人平均投资比例承担。
59,公民,关于个体工商户、农村承包经营户、个人合伙问题,,,,个人合伙或者个体工商户，虽经工商行政管理部门错误地登记为集体所有制的企业，但实际为个人合伙或者个体工商户的，应当按个人合伙或者个体工商户对待。
60,公民,关于个体工商户、农村承包经营户、个人合伙问题,,,,当事人之间没有书面合伙协议，又未经工商行政管理部门核准登记，但具备合伙的其他条件，又有两个以上利害关系人证明有口头合伙协议的，人民法院可以认定为合伙关系。
61,公民,关于个体工商户、农村承包经营户、个人合伙问题,,,,在合伙经营过程中增加合伙人，书面协议有约定的，按照协议处理;?书面协议未约定的，须经全体合伙人同意;未经全体合伙人同意的，应当认定入伙无效。
62,公民,关于个体工商户、农村承包经营户、个人合伙问题,,,,合伙人退伙，书面协议有约定的，按书面协议处理;书面协议未约定的，原则上应予准许。但因其退伙给其他合伙人造成损失的，应当考虑退伙的原因、理由以及双方当事人的过错等情况，确定其应当承担的赔偿责任。
63,公民,关于个体工商户、农村承包经营户、个人合伙问题,,,,合伙经营期间发生亏损，合伙人退出合伙时未按约定分担或者未合理分担合伙债务的，退伙人对原合伙的债务，应当承担清偿责任;退伙人已分担合伙债务的，对其参加合伙期间的全部债务仍负连带责任。
64,公民,关于个体工商户、农村承包经营户、个人合伙问题,,,,合伙人退伙时分割的合伙财产，应当包括合伙时投入的财产和合伙期间积累的财产，以及合伙期间的债权和债务。入伙的原物退伙时原则上应予退还;一次清退有困难的，可以分批分期清退;退还原物确有困难的，可以折价处理。
65,公民,关于个体工商户、农村承包经营户、个人合伙问题,,,,合伙终止时，对合伙财产的处理，有书面协议的，按协议处理;没有书面协议，又协商不成的，如果合伙人出资额相等，应当考虑多数人意见酌情处理;合伙人出资额不等的，可以按出资额占全部合伙额多的合伙人的意见处理，但要保护其他合伙人的利益。
66,公民,关于个体工商户、农村承包经营户、个人合伙问题,,,,合伙人互相串通逃避合伙债务的，除应责令其承担清偿责外，还可以按照民法通则第一百三十四条第三款的规定处理。
67,公民,关于个体工商户、农村承包经营户、个人合伙问题,,,,民法通则第三十五条第一款中关于“以各自的财产承担清偿责任”是指合伙人以个人财产出资的，以合伙人的个人财产承担;合伙人以其家庭共有财产出资的，以其家庭共有财产承担;合伙人以个人财产出资，合伙的盈余分配所得用于其家庭成员生活的，应先以合伙人的个人财产承担，不足部分以合伙人的家庭共有财产承担。
68,法人,,,,,企业法人的法定代表人和其他工作人员，以法人名义从事的经营活动，给他人造成经济损失的，企业法人应当承担民事责任。
69,法人,,,,,企业法人解散或者被撤销的，应当由其主管机关组织清算小组进行清算。企业法人被宣告破产的，应当由人民法院组织有关机关和有关人员成立清算组织进行清算。
70,法人,,,,,清算组织是以清算企业法人债权、债务为目的而依法成立的组织。它负责对终止的企业法人的财产进行保管、清理、估价、处理和清偿。
71,法人,,,,,对于涉及终止的企业法人债权、债务的民事诉讼，清算组织可以用自己的名义参加诉讼。
72,法人,,,,,以逃避债务责任为目的而成立的清算组织，其实施的民事行为无效。
73,法人,,,,,人民法院审理案件时，如果查明企业法人有民法通则第四十九条所列的六种情形之一的，除企业法人承担责任外，还可以根据民法通则第四十九条和第一百三十四条第三款的规定，对企业法定代表人直接给予罚款的处罚;对需要给予行政处分的，可以向有关部门提出司法建议，由有关部门决定处理;对构成犯罪需要依法追究刑事责任的，应当依法移送公安、检察机关。
74,法人,,,,,人民法院在审理案件中，依法对企业法定代表人或者其他人采用罚款、拘留制裁措施，必须经院长批准，另行制作民事制裁决定书。被制裁人对决定不服的，在收到决定书的次日起十日内可以向上一级人民法院申请复议一次。复议期间，决定暂不执行。
75,法人,,,,,对法定代表人直接处以罚款的数额一般在二千元以下。法律另有规定的除外。
76,法人,,,,,以提供土地使用权作为联营条件的一方，对联营企业的债务，应当按照书面协议的约定承担;书面协议未约定的，可以按照出资比例或者盈余分配比例承担。
77,民事法律行为和代理,,,,,当事人以录音、录像等视听资料形式实施的民事行为，如有两个以上无利害关系人作为证人或者有其他证据证明该民事行为符合民法通则第五十五条的规定，可以认定有效。
78,民事法律行为和代理,,,,,一方当事人向对方当事人提出民事权利的要求，对方未用语言或者文字明确表示意见，但其行为表明已接受的，可以认定为默示。不作为的默示只有在法律有规定或者当事人双方有约定的情况下，才可以视为意思表示。
79,民事法律行为和代理,,,,,间歇性精神病人的民事行为，确能证明是在发病期间实施的，应当认定无效。
80,民事法律行为和代理,,,,,行为人在神志不清的状态下所实施的民事行为，应当认定无效。
81,民事法律行为和代理,,,,,一方当事人故意告知对方虚假情况，或者故意隐瞒真实情况，诱使对方当事人作出错误意思表示的，可以认定为欺诈行为。
82,民事法律行为和代理,,,,,以给公民及其亲友的生命健康、荣誉、名誉、财产等造成损害，或者以给法人的荣誉、名誉、财产等造成损害为要挟，迫使对方作出违背真实的意思表示的，可以认定为胁迫行为。
83,民事法律行为和代理,,,,,一方当事人乘对方处于危难之机，为牟取不正当利益，迫使对方作出不真实的意思表示，严重损害对方利益的，可以认定为乘人之危。
84,民事法律行为和代理,,,,,行为人因对行为的性质、对方当事人、标的物的品种、质量、规格和?数量等的错误认识，使行为的后果与自己的意思相悖，并造成较大损失的，可以认定为重大误解。
85,民事法律行为和代理,,,,,一方当事人利用优势或者利用对方没有经验，致使双方的权利与义务明显违反公平、等价有偿原则的，可以认定为显失公平。
86,民事法律行为和代理,,,,,对于重大误解或者显失公平的民事行为，当事人请求变更的，人民法院应当予以变更;当事人请求撤销的，人民法院可以酌情予以变更或者撤销。
87,民事法律行为和代理,,,,,可变更或者可撤销的民事行为，自行为成立时起超过一年当事人才请求变更或者撤销的，人民法院不予保护。
88,民事法律行为和代理,,,,,民法通则第六十一条第二款中的“双方取得的财产”，应当包括双方?当事人已经取得和约定取得的财产。
89,民事法律行为和代理,,,,,附条件的民事行为，如果所附的条件是违背法律规定或者不可能发生的，应当认定该民事行为无效。
90,民事法律行为和代理,,,,,附期限的民事法律行为，在所附期限到来时生效或者解除。
91,民事法律行为和代理,,,,,意思表示由第三人义务转达，而第三人由于过失转达错误或者没有转?达，使他人造成损失的，一般可由意思表示人负赔偿责任。但法律另有规定或者双方另有约定的除外。
92,民事法律行为和代理,,,,,凡是依法或者依双方的约定必须由本人亲自实施的民事行为，本人未亲自实施的，应当认定行为无效。
93,民事法律行为和代理,,,,,数个委托代理人共同行使代理权的，如果其中一人或者数人未与其他委托代理人协商，所实施的行为侵害被代理人权益的，由实施行为的委托代理人承担民事责任。
94,民事法律行为和代理,,,,,被代理人为数人时，其中一人或者数人未经其他被代理人同意而提出解除代理关系，因此造成损害的，由提出解除代理关系的被代理人承担。
95,民事法律行为和代理,,,,,由于急病、通讯联络中断等特殊原因，委托代理人自己不能办理代理事项，又不能与被代理人及时取得联系，如不及时转托他人代理，会给被代理人的利益造成损失或者扩大损失的，属于民法通则第六十八条中的“紧急情况”。
96,民事法律行为和代理,,,,,委托代理人转托他人代理的，比照民法通则第六十五条规定的条件办理转托手续。因委托代理人转托不明，给第三人造成损失的，第三人可以直接要求被代理人赔偿损失;被代理人承担民事责任后，可以要求委托代理人赔偿损失，转托代理人有过错的，应当负连带责任。
97,民事法律行为和代理,,,,,被代理人死亡后有下列情况之一的，委托代理人实施的代理行为有效：()代理人不知道被代理人死亡的;()被代理人的继承人均予承认的;()被代理人与代理人约定到代理事项完成时代理权终止的;()在被代理人死亡前已经进行、而在被代理人死亡后为了被代理人的继承人的利益继续完成的。
98,民事法律行为和代理,,,,,代理人和被代理人对已实施的民事行为负连带责任的，在民事诉讼中，可以列为共同诉讼人。
99,民事权利,关于财产所有权和与财产所有权有关的财产权问题,,,,财产已经交付，但当事人约定财产所有权转移附条件的，在所附条件成就时，财产所有权方为转移。
100,民事权利,关于财产所有权和与财产所有权有关的财产权问题,,,,财产所有权合法转移后，一方翻悔的，不予支持。财产所有权尚未按原协议转移，一方翻悔并无正当理由，协议又能够履行的，应当继续履行;如果协议不能履行，给对方造成损失的，应当负赔偿责任。
101,民事权利,关于财产所有权和与财产所有权有关的财产权问题,,,,非产权人在使用他人的财产上增添附属物，财产所有人同意增添，并就财产返还时附属物如何处理有约定的，按约定办理;没有约定又协商不成，能够拆除的，可以责令拆除;不能拆除的，也可以折价归财产所有人;造成财产所有人损失的，应当负赔偿责任。
102,民事权利,关于财产所有权和与财产所有权有关的财产权问题,,,,有附属物的财产，附属物随财产所有权的转移而转移。但当事人另有约定又不违法的，按约定处理。
103,民事权利,关于财产所有权和与财产所有权有关的财产权问题,,,,对于共有财产，部分共有人主张按份共有，部分共有人主张共同共有，如果不能证明财产是按份共有的，应当认定为共同共有。
104,民事权利,关于财产所有权和与财产所有权有关的财产权问题,,,,共同共有人对共有财产享有共同的权利，承担共同的义务。在共同共有关系存续期间，部分共有人擅自处分共有财产的，一般认定无效。但第三人善意、有偿取得该项财产的，应当维护第三人的合法权益;对其他共有人的损失，由擅自处分共有财产的人赔偿。
105,民事权利,关于财产所有权和与财产所有权有关的财产权问题,,,,在共同共有关系终止时，对共有财产的分割，有协议的，按协议处理;没有协议的，应当根据等分原则处理，并且考虑共有人对共有财产的贡献大小，适当照顾共有人生产、生活的实际需要等情况。但分割夫妻共有财产，应当根据婚姻法的有关规定处理。
106,民事权利,关于财产所有权和与财产所有权有关的财产权问题,,,,共有财产是特定物，而且不能分割或者分割有损其价值的，可以折价处理。
107,民事权利,关于财产所有权和与财产所有权有关的财产权问题,,,,共同共有财产分割后，一个或者数个原共有人出卖自己分得的财产时，如果出卖的财产与其他原共有人分得的财产属全一个整体或者配套使用，其他原共有人主张优先购买权的，应当予以支持。
108,民事权利,关于财产所有权和与财产所有权有关的财产权问题,,,,公民、法人对于挖掘、发现的埋藏物、隐藏物，如果能够证明属其所有，而且根据现行的法律、政策又可以归其所有的，应当予以保护。
109,民事权利,关于财产所有权和与财产所有权有关的财产权问题,,,,拾得物灭失、毁损，拾得人没有故意的，不承担民事责任。拾得人将拾得物据为己有，拒不返还而引起诉讼的，按照侵权之诉处理。
110,民事权利,关于财产所有权和与财产所有权有关的财产权问题,,,,公民和集体依法对集体所有的或者国家所有由集体使用的森林、土地、山岭、草原、荒地、滩涂、水面等承包经营的权利和义务。按承包合同的规定处理。承包人未经发包人同意擅自转包或者转让的无效。
111,民事权利,关于财产所有权和与财产所有权有关的财产权问题,,,,因土地、山岭、森林、草原、荒地、滩涂、水面等自然资源的所有权或者使用权发生权属争议的，应当由有关行政部门处理。对行政处理不服的，当事人可以依据有关法律和行政法规的规定，向人民法院提起诉讼;因侵权纠纷起诉的，人民法院可以直接受理。
112,民事权利,关于财产所有权和与财产所有权有关的财产权问题,,,,相邻一方因施工临时占用他方使用的土地，占用的一方如未按照双方约定的范围、用途和期限使用的，应当责令其及时清理现场，排除妨碍，恢复原状，赔偿损失。
113,民事权利,关于财产所有权和与财产所有权有关的财产权问题,,,,一方擅自堵截或者独占自然流水，影响他方正常生产、生活的，他方有权请求排除妨碍;造成他方损失的，应负赔偿责任。
114,民事权利,关于财产所有权和与财产所有权有关的财产权问题,,,,相邻一方必须使用另一方的土地排水的，应当予以准许;但应在必要限度内使用并采取适当的保护措施排水，如仍造成损失的，由受益人合理补偿。
115,民事权利,关于财产所有权和与财产所有权有关的财产权问题,,,,相邻一方可以采取其他合理的措施排水而未采取，向他方土地排水毁损或者可能毁损他方财产，他方要求致害人停止侵害、消除危险、恢复原状、赔偿损失的，应当予以支持。
116,民事权利,关于财产所有权和与财产所有权有关的财产权问题,,,,一方必须在相邻一方使用的土地上通行的，应当予以准许;因此造成损失的，应当给予适当补偿。
117,民事权利,关于财产所有权和与财产所有权有关的财产权问题,,,,对于一方所有的或者使用的建筑物范围内历史形成的必经通道，所有权人或者使用权人不得堵塞。因堵塞影响他人生产、生活，他人要求排除妨碍或者恢复原状的，应当予以支持。但有条件另开通道的，也可以另开通道。
118,民事权利,关于财产所有权和与财产所有权有关的财产权问题,,,,处理相邻房屋滴水纠纷时，对有过错的一方造成他方损害的，应当责令其排除妨碍、赔偿损失。
119,民事权利,关于财产所有权和与财产所有权有关的财产权问题,,,,相邻一方在自己使用的土地上挖水沟、水池、地窖等或者种植的竹木根枝伸延，危及另一方建筑物的安全和正常使用的，应当分别情况，责令其消除危险，恢复原状，赔偿损失。
120,民事权利,关于债权问题,,,,债权人无正当理由拒绝债务人履行义务，债务人将履行的标的物向有关部门提存的，应当认定债务已经履行。因提存所支出的费用，应当由债权人承担。提存期间，财产收益归债权人所有，风险责任由债权人承担。
121,民事权利,关于债权问题,,,,依据民法通则第八十八条第二款第(一)项规定，合同对产品质量?要求不明确，当事人未能达成协议，又没有国家质量标准的，按部颁标准或者专业标准处理;没有部颁标准或者专业标准的，按经过批准的企业标准处理;没有经过批准的企业标准的，按标的物产地同行业其他企业经过批准的同类产品质量标准处理。
122,民事权利,关于债权问题,,,,保证人应当是具有代偿能力的公民、企业法人以及其他经济组织。保证人即使不具备完全代偿能力，仍应以自己的财产承担保证责任。
123,民事权利,关于债权问题,,,,国家机关不能担任保证人。
124,民事权利,关于债权问题,,,,不具有法人资格的企业法人的分支机构，以自己的名义对外签订的?保证合同，一般应当认定无效。但因此产生的财产责任，分支机构如有偿付能力的，应当自行承担;如无偿付能力的，应由企业法人承担。
125,民事权利,关于债权问题,,,,保证人向债权人保证债务人履行债务的，应当与债权人订立书面保证合同，确定保证人对主债务的保证范围和保证期限。虽未单独订立书面保证合同，但在主合同中写明保证人的保证范围和保证期限，并由保证人签名盖章的，视为书面保证合同成立。公民间的口头保证，有两个以上无利害关系人证明的，也视为保证合同成立，法律另有规定的除外。
126,民事权利,关于债权问题,,,,保证范围不明确的，推定保证人对全部主债务承担保证责任。
127,民事权利,关于债权问题,,,,在保证期限内，保证人的保证范围，可因主债务的减少而减少。新增加的债务，未经保证人同意担保的，保证人不承担保证责任。
128,民事权利,关于债权问题,,,,保证人为二人以上的，相互之间负连带保证责任。但是保证人与债权人约定按份承担保证责任的除外。
129,民事权利,关于债权问题,,,,被担保的经济合同确认无效后，如果被保证人应当返还财产或者赔偿损失的，除有特殊约定外，保证人仍应承担连带责任。
130,民事权利,关于债权问题,,,,债务人或者第三人向债权人提供抵押物时，应当订立书面合同或者在原债权文书中写明。没有书面合同。但有其他证据证明抵押物或者其权利证书已交给抵押权人的，可以认定抵押关系成立。
131,民事权利,关于债权问题,,,,以自己不享有所有权或者经营管理权的财产作抵押物的，应当认定抵押无效。
132,民事权利,关于债权问题,,,,以法律限制流通的财产作为抵押物的，在清偿债务时，应当由有关部门收购，抵押权人可以从价款中优先受偿。
133,民事权利,关于债权问题,,,,抵押物在抵押权人保管期间灭失、毁损的，抵押权人如有过错，应当承担民事责任。
134,民事权利,关于债权问题,,,,抵押物在抵押人处灭失、毁损的，应当认定抵押关系存在，并责令抵押人以其他财产代替抵押物。
135,民事权利,关于债权问题,,,,抵押物如由抵押人自己占有并负责保管，在抵押期间，非经债权人同意，抵押人将同一抵押物转让他人，或者就抵押物价值已设置抵押部分再作抵押的，其行为无效。
136,民事权利,关于债权问题,,,,债务人以抵押物清偿债务时，如果一项抵押物有数个抵押权人的，应当按照设定抵押权的先后顺序受偿。
137,民事权利,关于债权问题,,,,有要求清偿银行贷款和其他债权等数个债权人的，有抵押权的债权人应享有优先受偿的权利;法律、法规另有规定的除外。
